Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Sky Temperature [C](Hourly),Environment:Site Horizontal Infrared Radiation Rate per Area [W/m2](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Ground Temperature [C](Hourly),Environment:Site Outdoor Air Density [kg/m3](Hourly),Environment:Site Mains Water Temperature [C](Hourly),LIVING_1:Zone Total Internal Latent Gain Energy [J](Hourly),LIVING_1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),WALLEAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLWEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLSOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLNORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),HORIZONTAL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),LIVING_1:Zone Mean Air Temperature [C](Hourly),LIVING_1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),UNFINISHEDATTIC:Zone Mean Air Temperature [C](Hourly),UNFINISHEDATTIC:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),UNFINISHEDATTIC:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),LIVING_1:Zone Infiltration Latent Heat Loss Energy [J](Hourly),LIVING_1:Zone Infiltration Latent Heat Gain Energy [J](Hourly),LIVING_1:Zone Ventilation Latent Heat Loss Energy [J](Hourly),LIVING_1:Zone Ventilation Latent Heat Gain Energy [J](Hourly),EMS:Zone Infil Flow Rate_1 [m3/s](Hourly),EMS:Zone Infil/MechVent Flow Rate_1 [m3/s](Hourly),EMS:Whole House Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Range Hood Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Bath Exhaust Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Clothes Dryer Exhaust Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Local Wind Speed_1 [m/s](Hourly),EMS:Zone Natural Ventilation Flow Rate_1 [m3/s](Hourly),EMS:HPWH_sens_clg_OutputVariable_1 [J](Hourly),EMS:HPWH_lat_clg_OutputVariable_1 [J](Hourly),LIVING_1:Zone Air Relative Humidity [%](Hourly),LIVING_1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),LIVING_1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),UNFINISHEDATTIC:Zone Air Relative Humidity [%](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Hot Water Volume [m3](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Cold Water Volume [m3](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Hot Water Temperature [C](Hourly),LIVING SUPPLY NODE_1:System Node Current Density Volume Flow Rate [m3/s](Hourly),AIR SUPPLY OUTLET NODE_1:System Node Temperature [C](Hourly),AIR SUPPLY OUTLET NODE_1:System Node Current Density Volume Flow Rate [m3/s](Hourly),WATER HEATER USE INLET NODE_1:System Node Temperature [C](Hourly),COOLING:ELECTRICITY_1 [J](Hourly),CustomCrankcaseHeater_1:InteriorEquipment:Electricity [J](Hourly),HEATING:ELECTRICITY_1 [J](Hourly),HEATINGSUPP:ELECTRICITY_1 [J](Hourly),COOLING HVAC FAN PUMP_1 [J](Hourly),HEATING HVAC FAN PUMP_1 [J](Hourly),WATERHEATING:ELECTRICITY_1 [J](Hourly),SDHWPUMP:ELECTRICITY_1 [J](Hourly),HPWHFAN:ELECTRICITY_1 [J](Hourly),TOTALLIGHTS:ELECTRICITY_1 [J](Hourly),Appl_1:InteriorEquipment:Electricity [J](Hourly),VentFans_1:InteriorEquipment:Electricity [J](Hourly),Misc_1:InteriorEquipment:Electricity [J](Hourly),HEATING:GAS_1 [J](Hourly),WATERHEATING:GAS_1 [J](Hourly),Misc_1:InteriorEquipment:Gas [J](Hourly),HEATING:FUELOIL_1 [m3](Hourly),WATERHEATING:FUELOIL_1 [m3](Hourly),HEATING:PROPANE_1 [m3](Hourly),WATERHEATING:PROPANE_1 [m3](Hourly),PV:ELECTRICITY_1 [J](Hourly),METERDELIVEREDHEATINGTOZONE_1 [J](Hourly),METERDELIVEREDHEATINGSUPP_1 [J](Hourly),METERHEATINGDUCTLOSSES_1 [J](Hourly),METERDELIVEREDCOOLINGSENS_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTHVAC_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTDEHUM_1 [J](Hourly),METERCOOLINGDUCTLOSSESSENS_1 [J](Hourly),METERCOOLINGDUCTLOSSESLATENT_1 [J](Hourly),METERDHWDELIVERED_1 [J](Hourly),METERPIPELOSSESUNIT_1 [J](Hourly),ELECTRICITY:UNIT_1 [J](Hourly),GAS:UNIT_1 [J](Hourly),PROPANE:UNIT_1 [m3](Hourly),FUELOIL:UNIT_1 [m3](Hourly) 
 10/07  20:00:00,11.558333333333332,7.55,9.918685881591186,0.007036799536703699,99785.92527528992,1.8499999999999999,10.0,8.919717350376047,358.9166666666667,0.0,0.0,22.339384657585286,1.2075409492531864,23.913447948676745,514166.967125432,0.0,0.0,0.0,0.0,0.0,0.0,21.666660789796244,0.008765358729968478,13.834980271560023,0.006967014721228449,0.22327631769887636,487167.1492218133,0.0,0.0,0.0,0.026060551973189237,0.026060551973189237,0.0,0.0,0.0,0.0,0.9721581740186189,0.0,0.0,0.0,53.51081046812086,21.666666666666669,21.666666666666669,69.91677223276246,0.0,0.0,43.599186119151408,0.011185416062380183,38.94979791710907,0.011185416062380183,23.913447948676745,31457.52546247938,62772.47087523805,103066.30456556857,0.0,445589.1160102177,9522.746854906618,10333193.539810909,0.0,0.0,1695632.5052987503,1011495.0443100522,0.0,557500.4294502053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240118.76415457269,0.0,72354.93739845199,189613.3669577776,3571.678269485101,0.0,0.0,10982.892792146069,0.0,265748.6573562557,14250229.682638325,0.0,0.0,0.0 
 10/07  21:00:00,11.450000000000001,7.45,9.631430321830335,0.006813942288031577,99807.92537313445,1.75,39.166666666666667,10.346954611484327,366.25,0.0,0.0,22.339384657585286,1.2086941549323438,23.913447948676745,567556.5751407938,0.0,0.0,0.0,0.0,0.0,0.0,21.66666673118904,0.00876498321306956,12.793159286358679,0.006976039795288426,0.1867718698093337,591144.2244092662,0.0,0.0,0.0,0.02771434591406006,0.02771434591406006,0.0,0.0,0.0,0.0,0.9196090835311259,0.0,0.0,0.0,53.52032781056127,21.666666666666669,21.666666666666669,74.91822693102323,0.00769405414130646,0.002775648714874569,47.42011964617331,0.009849340663667732,43.40186910703091,0.009849340663667732,23.913447948676745,0.0,69682.46332586944,269557.06358508826,0.0,0.0,36802.059864926014,0.0,0.0,0.0,1511940.8395325479,971339.0094780757,0.0,533777.0069204093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716788.5345607669,0.0,102599.78057869051,0.0,0.0,0.0,0.0,0.0,849879.6227351419,216810.31700850806,3393098.4427069176,0.0,0.0,0.0 
 10/07  22:00:00,11.058333333333332,7.55,8.964665669476368,0.006368537164459259,99789.18454904466,0.625,25.0,10.056224434026925,364.75,0.0,0.0,22.339384657585286,1.2109915169145079,23.913447948676745,514103.45106310278,0.0,0.0,0.0,0.0,0.0,0.0,21.6666669308331,0.008760511046754488,12.502721077156365,0.006932569278994453,0.14643055479827947,673917.7442287167,0.0,0.0,0.0,0.025629018265539845,0.025629018265539845,0.0,0.0,0.0,0.0,0.3284318155468307,0.0,0.0,0.0,53.483355334604429,21.666666666666669,21.666666666666669,75.87428802263797,0.0,0.0,51.59465252339735,0.020828771453957088,43.20015485678394,0.020828771453957088,23.913447948676745,0.0,67428.07312844167,564912.747137748,0.0,0.0,72601.3651923227,0.0,0.0,0.0,939207.8306689352,811061.4448963861,0.0,474468.45059591918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511513.721677155,0.0,204098.19966228246,0.0,0.0,0.0,0.0,0.0,0.0,188839.1371583733,2929679.911619753,0.0,0.0,0.0 
 10/07  23:00:00,10.600000000000002,7.799999999999998,8.760978665191994,0.006371571111554129,99795.70309655415,0.0,0.0,7.472430476261266,351.6666666666667,0.0,0.0,22.339384657585286,1.2130195180185149,23.913447948676745,533510.7166736783,0.0,0.0,0.0,0.0,0.0,0.0,21.666667179541233,0.008753737070651366,12.085000068289768,0.006877411178768851,0.13625659267919899,675274.7347133486,0.0,0.0,0.0,0.02575154328803564,0.02575154328803564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.446060476997669,21.666666666666669,21.666666666666669,77.37946917734341,0.008609500921918414,0.003617839584960788,51.64171567332492,0.02984456421201566,42.96417477462206,0.02984456421201566,23.913447948676745,0.0,65002.938160417405,803185.5198186874,0.0,0.0,111112.06634756374,1978562.8186567445,0.0,0.0,467434.8221440906,566489.4106209917,0.0,427021.60553632737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2121889.130305519,0.0,313586.3324820459,0.0,0.0,0.0,0.0,0.0,992556.1097376889,104880.70004801713,4418809.1812848229,0.0,0.0,0.0 
 10/07  24:00:00,9.9,7.192175572602072,7.397715594722883,0.005472866842131319,99806.2957362571,0.0,0.0,7.3140036767676739,350.8333333333333,0.0,0.0,22.339384657585286,1.2178937835539526,23.913447948676745,481538.59061855656,0.0,0.0,0.0,0.0,0.0,0.0,21.666667655490288,0.008740947546352239,11.469157859739612,0.006803179552150794,0.14275680355156945,961595.3091182322,0.0,0.0,0.0,0.02657070877399227,0.02657070877399227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.37472241904126,21.666666666666669,21.666666666666669,79.74331557201583,0.0,0.0,51.76076544877285,0.042714065264761468,42.607470931261897,0.042714065264761468,23.913447948676745,0.0,62110.70814800417,1135720.3984463125,0.0,0.0,157040.15164955767,0.0,0.0,0.0,232101.3385102575,399864.3254731251,0.0,415159.8942714294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2981899.6771675606,0.0,447419.54318631647,0.0,0.0,0.0,0.0,0.0,0.0,27971.179850134722,2401996.8164986867,0.0,0.0,0.0 
 10/08  01:00:00,9.4,6.219328232589558,6.219328232589558,0.00468438343531039,99802.22164406366,0.0,0.0,7.684081370612375,352.6666666666667,0.0,0.0,22.339384657585286,1.2215307750630618,23.825890983710598,478899.839642956,0.0,0.0,0.0,0.0,0.0,0.0,21.666667941609775,0.008711622389787486,10.909637864244396,0.006630251541732065,0.13692154175168404,1210984.6375776374,0.0,0.0,0.0,0.027152140152105598,0.027152140152105598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.19595344397094,21.666666666666669,21.666666666666669,80.66927753452976,0.0,0.0,51.76076544877285,0.049288607923274749,42.34993985847575,0.049288607923274749,23.913447948676745,0.0,60090.355702488996,1301019.2303948017,0.0,0.0,189122.9801450304,0.0,0.0,0.0,139260.80310615444,353653.8162235021,0.0,391436.4717416335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371293.74206582,0.0,543250.7312458134,0.0,0.0,0.0,0.0,0.0,0.0,14008.038705043386,2434583.6573136115,0.0,0.0,0.0 
 10/08  02:00:00,9.75,6.411801061839557,6.411801061839557,0.004703162876689824,99767.9992696388,0.0,0.0,8.96026610579417,359.1666666666667,0.0,0.0,22.339384657585286,1.2195652670529723,23.825890983710598,472801.59926991656,0.0,0.0,0.0,0.0,0.0,0.0,21.666668185144844,0.008678681484820483,10.771894680458038,0.006466883093496404,0.11026659770025549,1164410.8959614796,0.0,0.0,0.0,0.02647760833795752,0.02647760833795752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.97940836522852,21.666666666666669,21.666666666666669,79.40221511524344,0.0,0.0,51.76076544877285,0.055059400206776579,42.50843830422561,0.055059400206776579,23.913447948676745,0.0,58788.85683802301,1454410.8650030543,0.0,0.0,209790.5448307886,0.0,0.0,0.0,92840.53540410292,311240.8810034521,0.0,379574.7604767355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798815.747940872,0.0,608836.8779500567,0.0,0.0,0.0,0.0,0.0,0.0,3502.0096762608546,2506646.4435561567,0.0,0.0,0.0 
 10/08  03:00:00,10.0,6.719308162920355,6.739059983583096,0.00487689231928612,99703.62861298262,0.0,0.0,8.965101807038826,359.1666666666667,0.0,0.0,22.339384657585286,1.2173641967033895,23.825890983710598,471599.5300521929,0.0,0.0,0.0,0.0,0.0,0.0,21.66666818215049,0.008649307215737288,10.901660985608542,0.006353489698136604,0.1026558426099138,1085449.315585515,0.0,0.0,0.0,0.026058470825634538,0.026058470825634538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.76848331802507,21.666666666666669,21.666666666666669,77.30399411029866,0.0,0.0,51.76076544877285,0.05525179911790238,42.61954718446788,0.05525179911790238,23.913447948676745,0.0,58520.10736554307,1461751.7722674718,0.0,0.0,214058.23745687598,0.0,0.0,0.0,92840.53540410292,284842.68879661979,0.0,367713.04921183749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3823350.617216938,0.0,622619.6502339168,0.0,0.0,0.0,0.0,0.0,0.0,3502.0096762608546,2479726.390502451,0.0,0.0,0.0 
 10/08  04:00:00,10.0,6.991666666666667,7.0866887950858319,0.00517002010817305,99680.81369669938,0.875,354.1666666666667,7.800500132945264,353.25,0.0,0.0,22.339384657585286,1.2165167772352972,23.825890983710598,477662.9035411827,0.0,0.0,0.0,0.0,0.0,0.0,21.666668386306076,0.008623232898904368,10.924781595782426,0.00625661380645956,0.12860832448600055,1013557.5290733437,0.0,0.0,0.0,0.026618868955922669,0.026618868955922669,0.0,0.0,0.0,0.0,0.4598045417655629,0.0,0.0,0.0,52.59953277915158,21.666666666666669,21.666666666666669,76.00086332001752,0.0,0.0,51.76076544877285,0.059698885587842889,42.60715341429039,0.059698885587842889,23.913447948676745,0.0,57730.838279904805,1576104.0833086649,0.0,0.0,226591.68664170576,0.0,0.0,0.0,99255.16573604479,314083.8736885866,0.0,379574.7604767355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4145405.340802476,0.0,658040.8512729547,0.0,0.0,0.0,0.0,0.0,0.0,14008.038705043386,2653340.4081316424,0.0,0.0,0.0 
 10/08  05:00:00,9.65,7.2,7.381004321646689,0.005560052871657402,99701.99897610523,1.5,295.8333333333333,3.696614501402214,333.3333333333333,0.0,0.0,22.339384657585286,1.2175244062044033,23.825890983710598,490806.3112520811,0.0,0.0,0.0,0.0,0.0,0.0,21.666668360776599,0.008600455677270358,10.679015716901205,0.006174086807723471,0.16214903429417425,947488.7112970164,0.0,0.0,0.0,0.028236863230574607,0.028236863230574607,0.0,0.0,0.0,0.0,0.7882363573123935,0.0,0.0,0.0,52.47364063397125,21.666666666666669,21.666666666666669,76.2634740720361,0.0012176993197046277,0.00052471625207838,51.75216430246511,0.058757460122034279,42.424339855872847,0.058757460122034279,23.903108171020933,0.0,57617.6533076038,1546508.1339550035,0.0,0.0,228389.04336659739,0.0,0.0,0.0,263458.12818021906,355249.18141566749,0.0,391436.4717416335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4027436.506820269,0.0,664040.7989546952,0.0,0.0,0.0,0.0,0.0,142078.53613421828,97921.57825544752,2842658.6119667247,0.0,0.0,0.0 
 10/08  06:00:00,9.75,7.2,8.38861231343126,0.006393170326510885,99754.14735618116,2.725,354.1666666666667,-4.168801159766555,297.25,5.8055555555555549,47.638888888888889,22.339384657585286,1.216116633108003,23.825890983710598,1365889.9833497299,263831.3630064153,10.30228402679903,3.393689018651319,3.5086670301999338,39.47908224504679,5.682107672051085,21.66666889344788,0.008601772368798716,10.100945565723674,0.006153450809053755,0.2224015249230095,1432846.9901853256,0.0,0.0,0.0,0.01196845662169157,0.059163200621691568,0.0,0.0,0.047194744000000007,0.0,1.4319627157841819,0.0,0.0,0.0,52.50900786735388,21.666666666666669,21.666666666666669,79.04836674618837,0.04971163397745471,0.017303878717597294,50.536011080349258,0.0673640721951823,42.45959172164629,0.0673640721951823,23.82611148126313,0.0,56552.453145890926,1764511.2571585205,0.0,0.0,245304.22773328829,5614032.831945029,0.0,0.0,618526.9581587595,542217.9843527201,90000.0,438883.31680122527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4674393.117041349,0.0,726226.7482585087,0.0,-134.85941634175564,0.0,0.0,134.85941634175564,5464520.689661781,335699.0557615686,9370029.029295434,0.0,0.0,0.0 
 10/08  07:00:00,10.0,7.2,8.293721965228185,0.0061993245767667979,99862.51820852644,4.183333333333334,350.0,-7.957761097866154,280.4166666666667,40.74999999999999,364.0833333333333,22.339384657585286,1.2167379305286533,23.825890983710598,514613.0452676334,3147201.5731993818,156.43972263741387,31.63545978053249,32.87505893181979,454.259483569476,94.15719082165932,21.666668159864419,0.008574116824730303,9.869100782384237,0.006214231281976783,0.32089131617479568,1232743.3781827163,0.0,0.0,0.0,0.046596876615346987,0.046596876615346987,0.0,0.0,0.0,0.0,2.1983036187267865,0.0,0.0,0.0,52.399333349452067,21.666666666666669,21.666666666666669,81.15598915587508,0.004022852426834242,0.0016989663387875466,51.47340411920781,0.05464705506158635,42.57245246339289,0.05464705506158635,23.825890983710598,0.0,57519.6587401401,1447085.6140825805,0.0,0.0,229945.17923210193,0.0,0.0,0.0,782729.9206029336,804638.4814313622,18000.0,498191.8731257151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3718420.154851364,0.0,688089.611223485,0.0,0.0,0.0,0.0,0.0,466563.57266880778,356666.2162591815,3838110.7272148339,0.0,0.0,0.0 
 10/08  08:00:00,10.0,6.908333333333334,7.365294364726597,0.005390813218537579,99919.55549923449,4.016666666666667,73.33333333333333,-7.23440743471599,283.5,69.41666666666667,638.6666666666666,22.339384657585286,1.2190012946220204,23.825890983710598,331801.1828650813,5354670.84889591,360.5567658410701,64.5014708500884,66.6873192790574,677.6920028632122,282.67575029485837,21.66666704701936,0.008530103193977835,10.884472853120658,0.006125802260440144,0.3204006666264778,1565869.965868023,0.0,0.0,0.0,0.045237318446300658,0.045237318446300658,0.0,0.0,0.0,0.0,2.110721801247632,0.0,0.0,0.0,52.16379158009215,21.666666666666669,21.666666666666669,74.88304149838747,0.00835086951442655,0.003568321958519973,51.66028161956951,0.04309574316243154,42.56625071609008,0.04309574316243154,23.825890983710598,0.0,60814.241416894816,1146539.453592175,0.0,0.0,189545.46572427185,2005424.0309109565,0.0,0.0,801748.0497660172,991075.8836220196,0.0,510053.5843906131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2958236.0057143147,0.0,519299.3461462864,0.0,0.0,0.0,0.0,0.0,971904.3515243529,342658.1775541382,5705200.709422948,0.0,0.0,0.0 
 10/08  09:00:00,10.350000000000002,6.67528273353754,6.802476436276993,0.004774105115448078,99930.96295737609,3.016666666666667,30.0,-5.704744463583334,290.0833333333333,91.91666666666667,776.0833333333334,22.339384657585286,1.218833707875776,23.825890983710598,339319.6246460157,6319516.551619905,542.642315220345,94.13461051617355,97.01760848720564,687.6441050910338,479.4410883572288,21.666666320425123,0.008483528045063508,13.780514411558125,0.005945660823836162,0.3050530463141553,1495449.78941239,0.0,0.0,0.0,0.03656688829514516,0.03656688829514516,0.0,0.0,0.0,0.0,1.5852308963727034,0.0,0.0,0.0,51.88872736598726,21.666666666666669,21.666666666666669,60.24108353592925,0.0054549398511187529,0.000028642565486553272,51.645575821623797,0.015612058040272754,42.74392219303445,0.015612058040272754,23.825890983710609,0.0,67016.5130002921,420915.81070362249,0.0,0.0,71276.24511645199,0.0,0.0,0.0,794906.8805244883,1918516.7498568809,0.0,510053.5843906131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053625.4176887132,0.0,215129.88626442236,0.0,0.0,0.0,0.0,0.0,638070.5863676308,300723.85655891217,3782685.7835923486,0.0,0.0,0.0 
 10/08  10:00:00,10.600000000000002,6.005297541300287,6.005297541300287,0.004014728279213825,99990.44470340021,3.1833333333333337,12.5,-4.765217752790842,294.1666666666667,108.25,844.5,22.339384657585286,1.219962765969162,23.825890983710598,253425.60384841718,6157131.608137428,680.3916513059622,113.20481417338438,116.35079937408143,566.4019506854291,637.7591338882385,21.666665419490675,0.008409909562100469,17.43774673615832,0.005655914192486338,0.3782851182390036,2950892.014798714,0.0,0.0,0.0,0.013385018404923953,0.060579762404923947,0.0,0.0,0.0,0.047194744000000007,1.6728127138518579,0.0,0.0,0.0,51.47502980352201,21.666666666666669,21.666666666666669,45.36058410866383,0.00606019693190043,0.0024882847023311785,51.658703590074399,0.023562035906094949,42.86747193465332,0.023562035906094949,23.825890983710598,0.0,66802.12763739498,635950.4955853021,0.0,0.0,86474.15542534378,1486340.1813248399,0.0,0.0,771658.5261841591,1260321.7734155479,0.0,510053.5843906131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1732222.2961254738,0.0,196707.17018326897,0.0,0.0,0.0,0.0,0.0,697052.8595075777,272752.6767087774,4817600.8439632,0.0,0.0,0.0 
 10/08  11:00:00,10.25,5.07495646363979,5.07495646363979,0.0034100127133798675,100038.51899128274,3.6,17.5,-3.6538287443167265,299.0833333333333,117.66666666666667,879.25,22.339384657585286,1.223238774993045,23.825890983710598,1241299.4787251142,5327239.688265204,756.4245934587644,126.94086457851637,129.936614361488,361.88694944497208,738.7708558471853,21.666660786078187,0.008324895007571484,19.88533954943093,0.005161455082584589,0.4461299863598427,2229073.5850314239,0.0,0.0,0.0,0.040880049751189969,0.040880049751189969,0.0,0.0,0.0,0.0,1.8917672575497449,0.0,0.0,0.0,50.98611391286793,21.666666666666669,21.666666666666669,35.50619402645484,0.05371366638178726,0.021326051422665056,51.56975842885564,0.04427412039845983,29.527154312468828,0.04427412039845983,23.825890983710598,172804.77998643259,67059.68003093354,84447.37550031893,0.0,168453.41999791555,18676.614374584937,6401842.515961752,0.0,0.0,739448.5616092562,1332746.2303483142,0.0,521915.29565551129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194430.88945028033,0.0,59451.600809054085,1017373.9762055397,47876.065141854284,0.0,64376.57346672817,1345.3391778197933,6118823.448456392,216810.31700850806,9507394.47346502,0.0,0.0,0.0 
 10/08  12:00:00,11.75,5.907256986586828,5.907256986586828,0.003473583628376261,100009.59293670934,3.6,18.333333333333333,-2.4765559159847947,304.3333333333333,120.41666666666667,886.8333333333334,22.339384657585286,1.2163346393144748,23.825890983710598,252653.438171391,4977372.096048683,779.4023130652731,130.48430929516275,168.87723089838463,156.92822814331189,769.6157788125535,21.666664662714795,0.008268033329446924,22.135665674195349,0.004733658113999533,0.4574830914952142,2115548.211233103,0.0,0.0,0.0,0.03989858527480027,0.03989858527480027,0.0,0.0,0.0,0.0,1.8917672575497449,0.0,0.0,0.0,50.62779974635695,21.666666666666669,21.666666666666669,28.401499085625646,0.006663930223055727,0.011773404604889359,51.7756413221509,0.034535315781202207,16.293716033892513,0.034535315781202207,23.825890983710598,145933.51846084518,69937.2135417967,0.0,0.0,121871.65000211186,1612.1746872947442,0.0,0.0,0.0,716200.207268927,1512031.2124488413,0.0,533777.0069204093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3334.482109131732,0.0,3334.482109131732,856611.9321349779,31240.677164801862,0.0,58329.66243238021,828.3788546462249,782575.8949346846,188839.1371583733,3101362.983330226,0.0,0.0,0.0 
 10/08  13:00:00,14.166666666666666,7.5820412091190099,7.5820412091190099,0.003888993690744728,99946.0370984918,3.016666666666667,27.5,-1.7195578302103723,307.75,117.66666666666667,876.0833333333334,22.339384657585286,1.2045307630826104,23.825890983710598,280938.3858014,5402257.351210545,751.5262873614321,126.68596959572034,381.16330975212608,126.68596959572034,732.6999066340835,21.66666003079226,0.008196307826059886,24.80975675773989,0.004458385028414276,0.43532783807922678,1424305.0604662754,0.0,0.0,0.0,0.030047332728967509,0.030047332728967509,0.0,0.0,0.0,0.0,1.5852308963727034,0.0,0.0,0.0,50.16242402993714,21.666666666666669,21.666666666666669,22.734188243490057,0.02207603928170252,0.025011222719242465,51.542053389464069,0.12202028975706669,16.263715637561899,0.12202028975706669,23.825890983710598,511488.72018295977,0.0,0.0,0.0,472562.5967875797,0.0,2308432.3965975998,0.0,0.0,709359.0380273982,1536187.5249085562,0.0,533777.0069204093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2911475.174601743,80142.62527510782,0.0,347845.4243469831,3100.861242886163,2564809.0016108977,167827.07910080823,6071807.283424503,0.0,0.0,0.0 
 10/08  14:00:00,15.991666666666668,8.620457481262774,8.627048160583753,0.004061243799339966,99868.22193759727,4.058333333333334,130.83333333333335,-1.5721562503567317,308.4166666666667,108.08333333333333,844.6666666666666,22.339384657585286,1.195665256791216,23.825890983710598,251908.4818609234,6238613.732418895,675.5371835415093,113.09498685378917,584.5413803302985,113.09498685378917,630.5309862505325,21.666657883681894,0.008142206796781715,26.21970713865747,0.004355271707811618,0.4831323944514134,1680764.633673763,0.0,0.0,0.0,0.0378477206931309,0.0378477206931309,0.0,0.0,0.0,0.0,2.1326172556174205,0.0,0.0,0.0,49.796815032720967,21.666666666666669,21.666666666666669,20.382494429364966,0.013293580031223839,0.022216149664845185,51.39963569831818,0.18069604230226414,16.267972430047299,0.18069604230226414,23.825890983710598,753210.3540332685,0.0,0.0,0.0,652139.7428410075,0.0,1731321.4363153645,0.0,0.0,711082.8579965225,1515977.3430540823,0.0,521915.29565551129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4216264.780909501,89890.41763705763,0.0,638593.6299913219,3611.3442303727716,1547510.3360911459,167827.07910080823,5885647.029895755,0.0,0.0,0.0 
 10/08  15:00:00,16.291666666666669,8.375,8.788320445602109,0.004085858003541735,99814.44392064396,4.2250000000000009,295.8333333333333,-1.1521692437561815,310.3333333333333,91.66666666666667,779.5,22.339384657585286,1.1937325029621773,23.825890983710598,223979.00452595147,6382151.232127128,538.1232473844368,94.12786734080167,704.1179978005918,94.12786734080167,471.58374410094049,21.66667886552031,0.008069627086513608,25.41516321285914,0.004293566843729499,0.4770443914774331,1646134.9070391679,0.0,0.0,0.0,0.03794613820853467,0.03794613820853467,0.0,0.0,0.0,0.0,2.2201990730965757,0.0,0.0,0.0,49.3319491711355,21.666666666666669,21.666666666666669,21.0689941955855,0.0,0.0,51.65953351928039,0.23888894635191036,16.276058854375174,0.23888894635191036,23.825890983710598,990248.1425762931,0.0,0.0,0.0,928304.2878219023,0.0,0.0,0.0,0.0,728158.6609503883,1109179.449058014,0.0,545638.7181853072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5677360.632563581,58375.46504701214,0.0,798421.2419496435,1357.9715670170838,0.0,146859.91860319524,4301529.258591905,0.0,0.0,0.0 
