Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Sky Temperature [C](Hourly),Environment:Site Horizontal Infrared Radiation Rate per Area [W/m2](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Ground Temperature [C](Hourly),Environment:Site Outdoor Air Density [kg/m3](Hourly),Environment:Site Mains Water Temperature [C](Hourly),LIVING_1:Zone Total Internal Latent Gain Energy [J](Hourly),LIVING_1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),WALLEAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLWEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLSOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLNORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),HORIZONTAL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),LIVING_1:Zone Mean Air Temperature [C](Hourly),LIVING_1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),UNFINISHEDATTIC:Zone Mean Air Temperature [C](Hourly),UNFINISHEDATTIC:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),UNFINISHEDATTIC:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),LIVING_1:Zone Infiltration Latent Heat Loss Energy [J](Hourly),LIVING_1:Zone Infiltration Latent Heat Gain Energy [J](Hourly),LIVING_1:Zone Ventilation Latent Heat Loss Energy [J](Hourly),LIVING_1:Zone Ventilation Latent Heat Gain Energy [J](Hourly),EMS:Zone Infil Flow Rate_1 [m3/s](Hourly),EMS:Zone Infil/MechVent Flow Rate_1 [m3/s](Hourly),EMS:Whole House Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Range Hood Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Bath Exhaust Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Clothes Dryer Exhaust Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Local Wind Speed_1 [m/s](Hourly),EMS:Zone Natural Ventilation Flow Rate_1 [m3/s](Hourly),EMS:HPWH_sens_clg_OutputVariable_1 [J](Hourly),EMS:HPWH_lat_clg_OutputVariable_1 [J](Hourly),LIVING_1:Zone Air Relative Humidity [%](Hourly),LIVING_1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),LIVING_1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),UNFINISHEDATTIC:Zone Air Relative Humidity [%](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Hot Water Volume [m3](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Cold Water Volume [m3](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Hot Water Temperature [C](Hourly),LIVING SUPPLY NODE_1:System Node Current Density Volume Flow Rate [m3/s](Hourly),AIR SUPPLY OUTLET NODE_1:System Node Temperature [C](Hourly),AIR SUPPLY OUTLET NODE_1:System Node Current Density Volume Flow Rate [m3/s](Hourly),WATER HEATER USE INLET NODE_1:System Node Temperature [C](Hourly),COOLING:ELECTRICITY_1 [J](Hourly),HEATING:ELECTRICITY_1 [J](Hourly),COOLING HVAC FAN PUMP_1 [J](Hourly),HEATING HVAC FAN PUMP_1 [J](Hourly),WATERHEATING:ELECTRICITY_1 [J](Hourly),SDHWPUMP:ELECTRICITY_1 [J](Hourly),HPWHFAN:ELECTRICITY_1 [J](Hourly),TOTALLIGHTS:ELECTRICITY_1 [J](Hourly),Appl_1:InteriorEquipment:Electricity [J](Hourly),VentFans_1:InteriorEquipment:Electricity [J](Hourly),Misc_1:InteriorEquipment:Electricity [J](Hourly),HEATING:GAS_1 [J](Hourly),WATERHEATING:GAS_1 [J](Hourly),Misc_1:InteriorEquipment:Gas [J](Hourly),HEATING:FUELOIL_1 [m3](Hourly),WATERHEATING:FUELOIL_1 [m3](Hourly),HEATING:PROPANE_1 [m3](Hourly),WATERHEATING:PROPANE_1 [m3](Hourly),PV:ELECTRICITY_1 [J](Hourly),METERDELIVEREDHEATINGTOZONE_1 [J](Hourly),METERDELIVEREDHEATINGSUPP_1 [J](Hourly),METERHEATINGDUCTLOSSES_1 [J](Hourly),METERDELIVEREDCOOLINGSENS_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTHVAC_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTDEHUM_1 [J](Hourly),METERCOOLINGDUCTLOSSESSENS_1 [J](Hourly),METERCOOLINGDUCTLOSSESLATENT_1 [J](Hourly),METERDHWDELIVERED_1 [J](Hourly),METERPIPELOSSESUNIT_1 [J](Hourly),ELECTRICITY:UNIT_1 [J](Hourly),GAS:UNIT_1 [J](Hourly),PROPANE:UNIT_1 [m3](Hourly),FUELOIL:UNIT_1 [m3](Hourly) 
 12/03  08:00:00,8.299999999999999,3.6983257768331856,3.6983257768331856,0.003122395315242633,100290.29788883681,0.0,0.0,-14.4201762207119,254.08333333333335,63.833333333333339,86.0,17.640152441779738,1.235381461831557,18.78190403543121,501092.66597007078,1540582.2577013768,113.91370764748848,34.40408516791596,35.24694325607066,145.2365343123361,81.15266067367604,21.66720375075903,0.006568211011527841,3.0194814204344895,0.004215678417915113,0.24717950775159357,1097183.0468996755,0.0,0.0,0.0,0.028480431759611157,0.028480431759611157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.43985055352568,21.666666666666669,21.666666666666669,89.04623811290479,0.0,0.0,42.15330278150268,0.07812155358589823,48.88888888888892,0.07812155358589823,18.78190403543121,0.0,8293759.634813085,0.0,249208.15249108579,12031429.084489074,0.0,0.0,833569.7200465932,780520.0196475287,18000.0,628023.6946069624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7276732.2782719139,0.0,1033423.1907962532,0.0,-1244.5532756296213,0.0,0.0,724.9326143119606,0.0,356666.2162591815,22834510.30609433,0.0,0.0,0.0 
 12/03  09:00:00,10.575000000000001,4.867809658452861,4.867809658452861,0.003106549414254704,100327.7795370164,0.0,0.0,-11.79754169645994,264.5833333333333,144.25,185.33333333333335,17.640152441779738,1.2259839895902605,18.78190403543121,301023.4948860594,3220396.846223196,269.79529465523566,76.76574719720718,78.69724012685917,261.7059926199666,210.88954396355613,21.666666187054348,0.00654496456141665,6.000668757094853,0.0040748202473897018,0.23383302574948765,951445.4410908907,0.0,0.0,0.0,0.02480826570505229,0.02480826570505229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.31460490057682,21.666666666666669,21.666666666666669,70.13662110557637,0.0008581032012654167,0.00004733844539498066,43.31985468808066,0.06482589443187704,48.888888888888967,0.06482589443187704,18.78190403543121,0.0,6885078.987340658,0.0,239985.20276222839,0.0,0.0,0.0,881559.6398341361,966528.6298489412,0.0,642976.6397166518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5856644.312334118,0.0,1028460.0819242192,0.0,0.0,0.0,0.0,0.0,92663.55258606737,342658.1775541382,9616129.099502618,0.0,0.0,0.0 
 12/03  10:00:00,14.825000000000001,7.481565450458359,7.481565450458359,0.0035170952509846699,100345.70554266747,1.5166666666666669,87.5,-10.59762062901543,269.4166666666667,159.66666666666667,387.1666666666667,17.640152441779738,1.2073192464943168,18.78190403543121,1362777.8510392104,4671589.160183484,481.7413604681487,97.3703334916331,100.32893898011288,330.42186494953099,345.4053607306668,21.704303017291016,0.006561825244729332,11.682074006122662,0.0039932838878803098,0.2348869860367647,740209.3312371147,0.0,0.0,0.0,0.02216654883928518,0.02216654883928518,0.0,0.0,0.0,0.0,0.7969945390603092,0.0,0.0,0.0,40.33222916038442,21.666666666666669,21.666666666666669,47.047424241419097,0.07076944840097535,0.014737896630849084,48.4837896356237,0.02681194933431601,43.07811747117245,0.02681194933431601,18.78190403543121,0.0,2847901.7381436505,0.0,98161.05191832704,7950379.837851541,0.0,0.0,902010.6505237246,1572314.1567050568,0.0,642976.6397166518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454965.798240072,0.0,440302.0977762874,0.0,-439.89691414761048,0.0,0.0,109.97422853690262,8878256.365295446,300723.85655891217,14013744.074858955,0.0,0.0,0.0 
 12/03  11:00:00,17.983333333333336,9.400438216420085,9.400438216420085,0.003913579303825327,100344.07590579009,2.308333333333333,138.33333333333335,-11.415537351211862,266.0833333333333,156.75,572.3333333333334,17.640152441779738,1.1934275563815307,18.78190403543121,399059.0491830618,5280198.420431388,672.7395081982831,109.86985328668271,113.38060792393041,276.2588383957453,473.97008028284656,21.66666650190649,0.006541443793473947,18.060034915631208,0.003953019989484711,0.20539140782119645,1488642.8868914445,0.0,0.0,0.0,0.004782671294558178,0.05197741529455816,0.0,0.0,0.0,0.047194744000000007,1.2130081720862949,0.0,0.0,0.0,40.29969080675803,21.666666666666669,21.666666666666669,30.78955434376265,0.008615876220019033,0.00010646379179435309,51.777056838492537,0.013833868177718487,48.88888888888892,0.013833868177718487,18.78190403543121,0.0,1469060.4460978949,0.0,50358.85841403379,1658410.5407537423,0.0,0.0,877252.2712808761,2355861.105280273,0.0,642976.6397166518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282677.382915858,0.0,186200.2440324639,0.0,-9.9156319905107,0.0,0.0,2.478907997627675,1186463.6738509972,272752.6767087774,7053919.861543472,0.0,0.0,0.0 
 12/03  12:00:00,19.891666666666667,10.528075363899067,10.528075363899067,0.004181168738749498,100294.37198103023,2.6833333333333337,147.5,-14.139468099926712,255.25,151.58333333333335,627.0833333333334,17.640152441779738,1.1845597787483713,18.78190403543121,245363.86477997656,5264073.637975286,734.0008419812399,112.85079927099018,139.8962148462411,135.6491466154981,515.0639839437215,21.813419211329007,0.006511398596413973,23.12012518458231,0.003969338589561445,0.2802164491793195,585466.3619857056,0.0,0.0,0.0,0.02326930349461477,0.02326930349461477,0.0,0.0,0.0,0.0,1.4100672614143933,0.0,0.0,0.0,39.73979302692194,21.666666666666669,21.666666666666669,22.523408534293997,0.0,0.0,51.75594094860926,0.0,21.01096117383923,0.0,18.78190403543121,0.0,0.0,0.0,959.9621548656321,0.0,0.0,0.0,842950.2081468506,1309100.092782382,0.0,657929.5848263415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11172.61431604341,0.0,11172.61431604341,0.0,0.0,0.0,0.0,0.0,0.0,216810.31700850806,2810939.8479104398,0.0,0.0,0.0 
 12/03  13:00:00,21.241666666666668,10.458333333333334,11.054243803484468,0.004139361319505181,100204.74195277474,4.616666666666666,177.5,-14.823045116091583,252.5,144.91666666666667,623.1666666666666,17.640152441779738,1.178150369216727,18.78190403543121,260527.45770659104,5530798.104142591,709.9864886141896,108.62123184495033,294.76044339587397,108.62123184495033,489.0106680810058,22.36776098661299,0.00648797545051927,25.504439214937049,0.00401189407905836,0.4226457719525993,1156963.2920325632,0.0,0.0,0.0,0.045555722752043389,0.045555722752043389,0.0,0.0,0.0,0.0,2.4260163441725894,0.0,0.0,0.0,38.24987626149194,21.666666666666669,21.666666666666669,19.66576225777383,0.001666694422065408,0.0005550711210752007,51.48245168639522,0.0,21.01095962806153,0.0,18.78190403543121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818191.8289040017,1289379.842652479,0.0,672882.5299360311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228008.6931711211,188839.1371583733,2780454.2014925118,0.0,0.0,0.0 
 12/03  14:00:00,21.700000000000004,10.0,11.0570687090753,0.003964022302259209,100118.37119827398,5.991666666666667,201.66666666666667,-13.887305291559207,256.1666666666667,81.91666666666667,709.6666666666666,17.640152441779738,1.1756327226082047,18.78190403543121,236577.1547627033,6094466.898684939,673.6562331002328,80.95321997688642,453.88352091142698,80.95321997688642,419.09531128451246,22.901176725574016,0.006432266449409421,25.458374899364345,0.004019649300158656,0.510066781826836,1699449.8513305744,0.0,0.0,0.0,0.06399505691435105,0.06399505691435105,0.0,0.0,0.0,0.0,3.1485663383756177,0.0,0.0,0.0,36.68493100073712,21.666666666666669,21.666666666666669,19.73990885994228,0.001036626282689746,0.00033295590984526885,51.302425847467628,0.0,21.010959628061526,0.0,18.78190403543121,0.0,0.0,0.0,0.0,1091551.2071339628,0.0,0.0,810906.3126878085,1160666.562821299,0.0,672882.5299360311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140553.37516348574,167827.07910080823,3736006.6125791019,0.0,0.0,0.0 
 12/03  15:00:00,21.700000000000004,10.350000000000002,10.982851979833333,0.0038983543587879745,100057.25981537247,5.558333333333334,198.33333333333335,-14.567613349309696,253.5,68.08333333333333,646.8333333333334,17.640152441779738,1.1750384131357766,18.78190403543121,244826.6683870641,6068877.71061796,551.1709059151768,62.31522656673942,547.587116774987,62.315226566739408,296.54152987313167,23.40816637242735,0.006367315010484313,24.7951675083366,0.003988999835634424,0.4709729156489137,1544104.6187969333,0.0,0.0,0.0,0.058147366617067718,0.058147366617067718,0.0,0.0,0.0,0.0,2.9208536129298148,0.0,0.0,0.0,35.2000019473898,21.666666666666669,21.666666666666669,20.367718419219277,0.0,0.0,51.13952666573271,0.0,21.010959628061518,0.0,18.78190403543121,0.0,0.0,0.0,0.0,367283.4526631821,0.0,0.0,831943.5201063318,1120975.147788758,0.0,657929.5848263415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167827.07910080823,2978131.705384613,0.0,0.0,0.0 
 12/03  16:00:00,22.34166666666667,10.891666666666666,11.207358264999036,0.0038566165610947075,100025.48189626372,4.516666666666667,195.83333333333335,-17.191551542106809,243.41666666666667,37.833333333333339,479.75,17.640152441779738,1.1721939216491606,18.78190403543121,236621.58762239747,4438366.664687249,346.13702620776879,33.4370868501291,480.4771279076037,33.4370868501291,133.54904884845369,23.73668265013032,0.006317351316779448,23.9590987875289,0.003962042024400923,0.3748509781691101,1165466.5242903287,0.0,0.0,0.0,0.04415790286610572,0.04415790286610572,0.0,0.0,0.0,0.0,2.3734672536850964,0.0,0.0,0.0,34.22944942946003,21.666666666666669,21.666666666666669,21.264133463051978,0.002431130377587505,0.000833037562153439,51.97028569383482,0.0,21.010959628061515,0.0,18.78190403543121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944438.7193463751,1084514.1142304603,0.0,687835.4750457205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334985.2411426572,146859.91860319524,2716788.308622556,0.0,0.0,0.0 
 12/03  17:00:00,22.15833333333333,11.450000000000001,12.526655336460223,0.00523383011122551,100023.03744094767,4.391666666666667,200.0,-19.081197539797228,236.25,11.083333333333334,94.16666666666667,17.640152441779738,1.1703175675697649,18.78190403543121,326012.639255637,924935.259308326,63.97538430164079,7.317523579733834,113.12227678945875,7.317523579733834,16.69026563133775,23.66037617092232,0.006293474984113568,22.36048428917485,0.004046337908082228,0.34327756531404388,470166.1501042657,0.0,0.0,0.0,0.04263339084153517,0.04263339084153517,0.0,0.0,0.0,0.0,2.30778089057573,0.0,0.0,0.0,34.25768597376667,21.666666666666669,21.666666666666669,23.957091601826006,0.0,0.0,52.02915958486302,0.0,21.010959628061508,0.0,18.78190403543121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203637.2266301118,1301909.7598185177,0.0,717741.3652650999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195798.25895094296,3223288.3517137288,0.0,0.0,0.0 
 12/03  18:00:00,20.358333333333336,11.700000000000001,13.462624536648712,0.0069209494552272868,100038.51899128274,3.141666666666667,194.16666666666667,-19.891658712941923,233.25,0.0,0.0,17.640152441779738,1.1745213363454417,18.78190403543121,592657.504490908,0.0,0.0,0.0,0.0,0.0,0.0,23.302778471381769,0.006313042389582459,19.57032855224617,0.00445610375648076,0.25283695558485405,0.0,353520.40971030798,0.0,0.0,0.008834202354524926,0.056028946354524929,0.0,0.047194744000000007,0.0,0.0,1.6509172594820692,0.0,0.0,0.0,35.118215794310888,21.666666666666669,21.666666666666669,31.357849984179145,0.012897487683629066,0.004347837077170233,51.870446016938227,0.0,21.01095962806148,0.0,18.78190403543121,0.0,0.0,0.0,0.0,1887921.8515643832,0.0,0.0,1592607.5740432959,1628730.0010625008,90000.0,777553.1457038581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769801.4870026163,258744.638003734,5976812.572374037,0.0,0.0,0.0 
 12/03  19:00:00,18.466666666666666,11.700000000000001,13.274235939212309,0.0074954577726919799,100052.37090474036,1.75,160.83333333333335,-20.5496961957567,230.83333333333335,0.0,0.0,17.640152441779738,1.1812227077037465,18.78190403543121,641846.67412665,0.0,0.0,0.0,0.0,0.0,0.0,23.1112695570647,0.006357040931086136,16.384182042832998,0.004840633328104133,0.19702898829395977,0.0,237169.41429090565,0.0,0.0,0.0193363464712331,0.0193363464712331,0.0,0.0,0.0,0.0,0.9196090835311259,0.0,0.0,0.0,35.776481122413617,21.666666666666669,21.666666666666669,41.58014061662437,0.00019323025750270445,0.00006927784654884331,52.152425707669859,0.0,21.010959628061469,0.0,18.78190403543121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1866313.5498378073,1432742.8570857694,18000.0,792506.0908135477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26939.894687093947,307727.8759114339,4109562.4977371247,0.0,0.0,0.0 
 12/03  20:00:00,16.516666666666667,11.35,12.32113470288211,0.007315735528386658,100073.5561841462,0.625,58.333333333333339,-20.777552756643929,230.0,0.0,0.0,17.640152441779738,1.1897695930328414,18.78190403543121,547787.8929727889,0.0,0.0,0.0,0.0,0.0,0.0,22.67398498145545,0.0063938225040736039,13.422941568728917,0.005172512825461702,0.18939388871788877,0.0,185090.19834401864,0.0,0.0,0.018568547182037447,0.018568547182037447,0.0,0.0,0.0,0.0,0.3284318155468307,0.0,0.0,0.0,36.95693444875712,21.666666666666669,21.666666666666669,53.74776287833665,0.0,0.0,52.11545275271981,0.0,21.010959628061469,0.0,18.78190403543121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777977.9751157263,1113255.5876503937,0.0,747647.255484479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293719.83720639048,3638880.818250599,0.0,0.0,0.0 
 12/03  21:00:00,13.966666666666667,10.307441486695416,10.448056971755472,0.0065322107122223779,100097.18591886811,0.0,0.0,-20.93783308232587,229.41666666666667,0.0,0.0,17.640152441779738,1.2021213948858896,18.78190403543121,513565.62981366566,0.0,0.0,0.0,0.0,0.0,0.0,22.034205418145676,0.006422859921268319,10.26722956260406,0.005396537246746731,0.19829199636480564,19203.084501963018,41519.74740176777,0.0,0.0,0.02159310340034844,0.02159310340034844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.606564873935507,21.666666666666669,21.666666666666669,69.04481741592429,0.0015864978777153779,0.000551577864972279,52.07446378087104,0.0,21.010959628061469,0.0,18.78190403543121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412217.0096024678,982308.6201481873,0.0,702788.4201554102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219420.0272374259,265748.6573562557,3097314.0499060649,0.0,0.0,0.0 
 12/03  22:00:00,12.799999999999999,9.381249808996684,9.381249808996684,0.006014371116104998,100076.81545790094,0.0,0.0,-22.025185968325095,225.5,0.0,0.0,17.640152441779738,1.2077641843018976,18.78190403543121,543885.4407466579,0.0,0.0,0.0,0.0,0.0,0.0,21.66859822168306,0.006444494205377426,7.912718815072011,0.0055058937292036028,0.23023752217411834,106593.06943532365,0.0,0.0,0.0,0.022599533315605704,0.022599533315605704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.59810565853107,21.666666666666669,21.666666666666669,82.38944653938009,0.001471249199448207,0.0004880208930730359,51.341384287600799,0.012138978149607571,46.565728117153337,0.012138978149607571,18.78190403543121,0.0,1285293.3659525896,0.0,31256.620772452778,0.0,0.0,0.0,1064356.9909979325,942227.1341420293,0.0,672882.5299360311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202783.585119101,0.0,135031.03171840643,0.0,0.0,0.0,0.0,0.0,201070.09704252936,216810.31700850806,3996016.641801035,0.0,0.0,0.0 
 12/03  23:00:00,13.441666666666669,10.479781520938058,10.533937779737359,0.006829299250209259,100067.85245507541,0.0,0.0,-25.068935728767895,214.83333333333335,0.0,0.0,17.640152441779738,1.2033933880071637,18.78190403543121,516856.6765040349,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666655,0.006466440678325379,6.934633793216786,0.005634811640633793,0.26818152257548019,11938.380879786326,92281.39655846477,0.0,0.0,0.021052106027133197,0.021052106027133197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.73270031346161,21.666666666666669,21.666666666666669,90.08376483383664,0.0,0.0,51.314182086888937,0.02763220358600113,48.88888888888891,0.02763220358600113,18.78190403543121,0.0,2925249.0681401256,0.0,88404.85407164156,0.0,0.0,0.0,932267.363680253,782748.1130115914,0.0,598117.804387583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556077.7037867356,0.0,369171.36435339009,0.0,-11.040310353675967,0.0,0.0,11.040310353675967,0.0,188839.1371583733,5326787.2032911949,0.0,0.0,0.0 
 12/03  24:00:00,13.9,10.67054095091526,10.690120989689321,0.006786072141230536,100076.00063946226,0.0,0.0,-26.404044857395634,210.16666666666667,0.0,0.0,17.640152441779738,1.2016498717940605,18.78190403543121,504978.0060385956,0.0,0.0,0.0,0.0,0.0,0.0,21.66666666666666,0.006494788228170582,6.439454915861742,0.005883959448282148,0.2868385273658159,8673.143519958663,72336.29672504583,0.0,0.0,0.019881410803914296,0.019881410803914296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.90832710779191,21.666666666666669,21.666666666666669,97.29499588396534,0.001676972727534807,0.0005562062114341295,51.478365267845358,0.042963965957102816,48.88888888888888,0.042963965957102816,18.78190403543121,0.0,4547976.183687347,0.0,140148.49285095919,1518893.3046190295,0.0,0.0,467434.82214409086,539875.7383945949,0.0,538306.0239488247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3956418.3398820499,0.0,591557.8438052975,0.0,-219.87412938458238,0.0,0.0,219.87412938458238,229179.9929401252,104880.70004801713,7752634.565644845,0.0,0.0,0.0 
 12/04  01:00:00,14.191666666666669,10.86358606385872,10.980582080186395,0.006945961946150921,100070.29691039147,0.0,0.0,-26.159304028887619,211.0,0.0,0.0,17.640152441779738,1.200057159423067,18.704236166467927,484244.8425659809,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666648,0.006518298432727201,6.175887204176754,0.0059402665150409378,0.29825625549354498,1420.9636415476045,89384.5919634854,0.0,0.0,0.019085977366912075,0.019085977366912075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.049007397392227,21.666666666666669,21.666666666666669,100.0,0.0,0.0,51.588484406630197,0.05301367435957777,48.888888888888939,0.05301367435957777,18.78190403543121,0.0,5610725.475248941,0.0,179448.31731648555,0.0,0.0,0.0,232101.3385102575,373679.44523597307,0.0,523353.0788391353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4847997.783302861,0.0,762727.69194608,0.0,-214.1097500096984,0.0,0.0,214.1097500096984,0.0,27971.179850134722,6919307.655150793,0.0,0.0,0.0 
 12/04  02:00:00,14.4,11.1,11.753897455150233,0.007612492455598442,100071.92654726883,0.0,0.0,-26.50194118879884,209.83333333333335,0.0,0.0,17.640152441779738,1.1979367230522489,18.704236166467927,481698.12141707536,0.0,0.0,0.0,0.0,0.0,0.0,21.66666666666667,0.006547146169588281,6.138832348752373,0.005924838305441549,0.30263354639872577,0.0,215283.4458037107,0.0,0.0,0.018541314982277503,0.018541314982277503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.22506171329539,21.666666666666669,21.666666666666669,100.0,0.0,0.0,51.588484406630197,0.05988724863802889,48.88888888888889,0.05988724863802889,18.78190403543121,0.0,6337585.7010765359,0.0,204024.66716729976,0.0,0.0,0.0,139260.80310615447,328133.8900845455,0.0,493447.1886197561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5469681.047239793,0.0,867904.6538367426,0.0,-276.6439999901295,0.0,0.0,276.6439999901295,0.0,14008.038705043386,7502452.2500542909,0.0,0.0,0.0 
 12/04  03:00:00,14.4,11.1,11.885816551242698,0.007742347823860547,100081.70436853306,0.0,0.0,-27.265278332079025,207.25,0.0,0.0,17.640152441779738,1.197806700481124,18.704236166467927,475569.8209397719,0.0,0.0,0.0,0.0,0.0,0.0,21.66666666666669,0.006578633634946999,6.0700748733450189,0.005895899500628709,0.30378783148116308,0.0,233875.7895698684,0.0,0.0,0.018438310679013867,0.018438310679013867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.42044204777835,21.666666666666669,21.666666666666669,100.0,0.0,0.0,51.588484406630197,0.06376338056753858,48.88888888888897,0.06376338056753858,18.78190403543121,0.0,6747768.199393858,0.0,219534.8755045688,0.0,0.0,0.0,92840.53540410292,286208.78738097797,0.0,478494.24351006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5812539.104116377,0.0,935229.0952774803,0.0,-310.53060060897919,0.0,0.0,310.53060060897919,0.0,3502.0096762608546,7824846.641193575,0.0,0.0,0.0 
 12/04  04:00:00,15.1,11.1,12.530856703889106,0.008107159704646651,100074.37100258489,0.875,266.6666666666667,-27.462213132430365,206.58333333333335,0.0,0.0,17.640152441779738,1.1941208355095628,18.704236166467927,474273.0942872359,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666698,0.0066109506615430169,6.384581805285275,0.006023504672022728,0.32097716620674679,0.0,293565.94990582138,0.0,0.0,0.018025029135539839,0.018025029135539839,0.0,0.0,0.0,0.0,0.4598045417655629,0.0,0.0,0.0,40.613934953085998,21.666666666666669,21.666666666666669,99.92904431612611,0.0,0.0,51.588484406630197,0.06531692699931099,48.888888888888839,0.06531692699931099,18.78190403543121,0.0,6911087.141652563,0.0,226396.51736104169,0.0,0.0,0.0,92840.53540410292,260475.54927234099,0.0,463541.29840037706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5950132.975444783,0.0,960954.1662077792,0.0,-318.4316475159825,0.0,0.0,318.4316475159825,0.0,3502.0096762608546,7954341.042090425,0.0,0.0,0.0 
